appliance_id,appliance_name,month,cost_TOU_D,cost_TOU_D_Base,energy_TOU_D,energy_TOU_D_Base
Appliance3,Electric Heater,2014-01,0.0001,0.0001,0.0002,0.0002
Appliance3,Electric Heater,2014-02,0.0938,0.13090000000000002,0.2183,0.2183
Appliance3,Electric Heater,2014-03,0.0004,0.0006,0.0008,0.0008
Appliance3,Electric Heater,2014-04,0.00030000000000000003,0.00039999999999999996,0.0006000000000000001,0.0006000000000000001
Appliance3,Electric Heater,2014-05,0.0,0.0001,0.00030000000000000003,0.00030000000000000003
Appliance3,Electric Heater,2014-06,0.0,0.0,0.0,0.0
Appliance3,Electric Heater,2014-07,0.0,0.0,0.0,0.0
Appliance3,Electric Heater,2014-08,0.0,0.0,0.0,0.0
Appliance3,Electric Heater,2014-09,0.0,0.0,0.0,0.0
Appliance3,Electric Heater,2014-10,0.1904,0.2657,0.4427,0.4427
Appliance3,Electric Heater,2014-11,0.3864,0.5262,0.877,0.877
Appliance3,Electric Heater,2014-12,0.2804,0.3912,0.6522,0.6522
Appliance3,Electric Heater,2015-01,0.0629,0.0878,0.14629999999999999,0.14629999999999999
Appliance3,Electric Heater,2015-02,0.1077,0.1503,0.2507,0.2507
Appliance3,Electric Heater,2015-03,0.0,0.0,0.0,0.0
Appliance3,Electric Heater,2015-04,0.0,0.0,0.0,0.0
Appliance3,Electric Heater,2015-05,0.0,0.0,0.0,0.0
Appliance3,Electric Heater,2015-06,0.0,0.0,0.0,0.0
Appliance3,Electric Heater,2015-07,0.0,0.0,0.0,0.0
Appliance5,Washing Machine,2014-01,4.3391,5.5329,9.2215,9.2215
Appliance5,Washing Machine,2014-02,1.3291,1.6556,2.7593,2.7593
Appliance5,Washing Machine,2014-03,8.9236,11.4827,19.1374,19.1374
Appliance5,Washing Machine,2014-04,7.9178,10.4123,17.354,17.354
Appliance5,Washing Machine,2014-05,7.7708,9.9178,16.5294,16.5294
Appliance5,Washing Machine,2014-06,5.4883,6.9243,11.5398,11.5398
Appliance5,Washing Machine,2014-07,2.6067,3.4571,5.7616000000000005,5.7616000000000005
Appliance5,Washing Machine,2014-08,4.0756,5.5308,9.2182,9.2182
Appliance5,Washing Machine,2014-09,5.3525,6.6537,11.0893,11.0893
Appliance5,Washing Machine,2014-10,6.0937,7.9634,13.2726,13.2726
Appliance5,Washing Machine,2014-11,3.7015000000000002,4.7403,7.900600000000001,7.900600000000001
Appliance5,Washing Machine,2014-12,7.1111,9.3964,15.6603,15.6603
Appliance5,Washing Machine,2015-01,10.2913,13.163300000000001,21.9386,21.9386
Appliance5,Washing Machine,2015-02,7.4977,9.5955,15.9924,15.9924
Appliance5,Washing Machine,2015-03,7.839700000000001,10.4461,17.41,17.41
Appliance5,Washing Machine,2015-04,2.3376,3.082,5.1372,5.1372
Appliance5,Washing Machine,2015-05,1.4651999999999998,1.9594,3.2657,3.2657
Appliance5,Washing Machine,2015-06,0.7911,1.0767,1.7944,1.7944
Appliance5,Washing Machine,2015-07,0.9426,1.0241,1.7067999999999999,1.7067999999999999
Appliance6,Dishwasher,2014-01,5.5202,7.146199999999999,11.9105,11.9105
Appliance6,Dishwasher,2014-02,2.0239,2.5945,4.3242,4.3242
Appliance6,Dishwasher,2014-03,10.491,13.2046,22.0086,22.0086
Appliance6,Dishwasher,2014-04,9.8865,12.1555,20.2595,20.2595
Appliance6,Dishwasher,2014-05,10.2955,12.843,21.4056,21.4056
Appliance6,Dishwasher,2014-06,8.6808,10.0645,16.774,16.774
Appliance6,Dishwasher,2014-07,3.4327,3.8103,6.3505,6.3505
Appliance6,Dishwasher,2014-08,6.2869,7.5706,12.6179,12.6179
Appliance6,Dishwasher,2014-09,10.0156,11.401299999999999,19.0018,19.0018
Appliance6,Dishwasher,2014-10,9.0651,11.6385,19.3974,19.3974
Appliance6,Dishwasher,2014-11,4.916300000000001,6.0394,10.0653,10.0653
Appliance6,Dishwasher,2014-12,10.5794,13.7339,22.8902,22.8902
Appliance6,Dishwasher,2015-01,10.9907,13.998099999999999,23.3299,23.3299
Appliance6,Dishwasher,2015-02,10.5991,13.5367,22.5607,22.5607
Appliance6,Dishwasher,2015-03,11.3473,14.4635,24.1057,24.1057
Appliance6,Dishwasher,2015-04,4.4521,5.8788,9.798,9.798
Appliance6,Dishwasher,2015-05,3.5793,4.8716,8.1192,8.1192
Appliance6,Dishwasher,2015-06,2.8975999999999997,3.8878,6.4795,6.4795
Appliance6,Dishwasher,2015-07,1.1873,1.7126,2.8541,2.8541
Appliance7,Computer Site,2014-01,63.4308,85.9495,143.2491,143.2491
Appliance7,Computer Site,2014-08,17.7903,23.7208,39.5347,39.5347
Appliance7,Computer Site,2014-11,0.5053,0.6771,1.1285,1.1285
Appliance7,Computer Site,2014-12,1.272,1.7231,2.8718,2.8718
Appliance7,Computer Site,2015-01,1.1199999999999999,1.5261,2.544,2.544
Appliance7,Computer Site,2015-02,1.0478,1.4341,2.3895,2.3895
Appliance7,Computer Site,2015-03,1.2636,1.7143,2.8573,2.8573
Appliance7,Computer Site,2015-04,1.5196,2.0709999999999997,3.4511,3.4511
Appliance7,Computer Site,2015-05,0.9257000000000001,1.2387,2.0643,2.0643
Appliance7,Computer Site,2015-06,0.9158,1.1919,1.9868,1.9868
Appliance7,Computer Site,2015-07,0.3916,0.5439,0.9067000000000001,0.9067000000000001
Appliance8,Television Site,2014-01,10.389100000000001,13.7853,22.9751,22.9751
Appliance8,Television Site,2014-02,2.4336,3.2401999999999997,5.4008,5.4008
Appliance8,Television Site,2014-03,18.0714,23.8983,39.8311,39.8311
Appliance8,Television Site,2014-04,16.9904,22.5953,37.6591,37.6591
Appliance8,Television Site,2014-05,18.0452,23.8267,39.7121,39.7121
Appliance8,Television Site,2014-06,17.3532,20.8677,34.7794,34.7794
Appliance8,Television Site,2014-07,5.3724,6.6449,11.0748,11.0748
Appliance8,Television Site,2014-08,13.0817,16.3066,27.1784,27.1784
Appliance8,Television Site,2014-09,17.3639,21.9158,36.5269,36.5269
Appliance8,Television Site,2014-10,14.8297,19.7631,32.9384,32.9384
Appliance8,Television Site,2014-11,9.295,12.4641,20.7737,20.7737
Appliance8,Television Site,2014-12,67.5195,89.30120000000001,148.83509999999998,148.83509999999998
Appliance8,Television Site,2015-04,27.637600000000003,36.7274,61.2123,61.2123
